Nome,Preço,Categoria,Avaliação,Número de avaliações,Termômetro,Vendedor
Mini esmerilhadeira angular Bosch Professional GWS 700 azul 710 W 127 V,"315,95",Esmerilhadeira e Retificadeira,4.8,733.0,5.0,Luitex Ferramentas
"Furadeira parafusadeira sem fio de 10mm Vonder PFV 012 12V + accesorios com maleta de transporte 100V/240V 50Hz/60Hz
","231,31",De Mão,4.6,2349.0,5.0,GALPAO 12
Serra circular elétrica Tssaper TSSC 185mm 1200W azul-turquesa 220V,"284,71",Circulares,3.8,56.0,5.0,TSSAPER
"Furadeira martelete parafusadeira elétrica de 10mm Mondial NFFI-07M 650W + accesorios com maleta de transporte 127V
","197,58",De Mão,4.5,640.0,5.0,DdMaquinas
"Furadeira parafusadeira sem fio de 10mm Tssaper TPA12 12V + accesorios com maleta de transporte
","186,81",De Mão,4.6,118.0,5.0,TSSAPER
Máquina de solda inverter Fortg MMA 100A FG4010 60Hz 220V,"309,71",Maquinas de Solda,4.7,133.0,5.0,FortG
Mini Máquina Solda Inversora Mma 120a Power,"445,50",Maquinas de Solda,5.0,1.0,5.0,Ismafer Ferramentas
"Furadeira martelete parafusadeira elétrica de 1.2"" Makita HP1640 760W + accesorios 110V
","390,71",De Mão,4.8,315.0,5.0,DIFEMAQ
"Furadeira parafusadeira sem fio de 10mm Black+Decker LD12SP 12V + accesorios com estojo de plástico 127V/220V
","252,02",De Mão,4.7,361.0,5.0,Palácio das Ferramentas
Esmerilhadeira reta Makita MT M9100 azul-turquesa 480 W 220 V,"461,91",Esmerilhadeira e Retificadeira,4.7,67.0,5.0,RJ HAMER
"Furadeira martelete parafusadeira sem fio de 13mm Bosch GSB 180-LI 18V + accesorios com maleta de transporte + 2 baterias 2.0ah y carregador 127V/220V
",1.069,De Mão,4.9,61.0,5.0,Luitex Ferramentas
"Furadeira martelete  elétrica de 10mm Black+Decker TM500 500W + acessório 127V 60Hz
","159,31",De Mão,4.5,2033.0,5.0,MAGAZINE ALPHA
Máquina de solda inverter Boxer Touch 145 branca 220V,459,Maquinas de Solda,4.8,498.0,5.0,Dutra Maquinas
Mini esmerilhadeira angular Bosch Professional GWS 9-125 S azul 900 W 220 V + acessório,"515,31",Esmerilhadeira e Retificadeira,4.8,356.0,5.0,Luitex Ferramentas
Esmerilhadeira angular Bosch Professional GWS 9-125 azul 900 W 220 V,"497,51",Esmerilhadeira e Retificadeira,4.8,146.0,5.0,Luitex Ferramentas
Máquina de solda inverter Boxer Touch 150 BV branca e azul 110V/220V,609,Maquinas de Solda,4.8,1248.0,5.0,Ismafer Ferramentas
"Furadeira parafusadeira elétrica de 10mm Bosch GSR 7-14 E 400W 127V
","299,93",De Mão,4.7,702.0,5.0,CASA_E_FERRAMENTAS
"Furadeira parafusadeira elétrica de 10mm Bosch GSR 7-14 E 400W 220V
","319,51",De Mão,4.7,702.0,5.0,Luitex Ferramentas
"Furadeira parafusadeira sem fio de 10mm Wesco WS2550K 12V + accesorios 110V/220V
",185,De Mão,4.6,314.0,5.0,Ismafer Ferramentas
Furadeira Parafusadeira Impacto 12v Com Maleta + Jg Acessorios,"183,39",De Mão,4.1,92.0,5.0,GREEN_MAQ
Mini esmerilhadeira angular Bosch Professional GWS 700 azul 710 W 220 V,"310,61",Esmerilhadeira e Retificadeira,4.8,733.0,5.0,CASA_E_FERRAMENTAS
"Furadeira martelete parafusadeira sem fio de 13mm Bosch GSB 18V-50 18V + 2 baterías de 2Ah com maleta de transporte 110V/220V
","978,11",De Mão,4.8,413.0,5.0,FERRAMENTECPECASESERVICOSEI
Esmerilhadeira angular Bosch Professional GWS 9-125 azul 900 W 127 V,"497,51",Esmerilhadeira e Retificadeira,4.8,146.0,5.0,Luitex Ferramentas
Inversora De Solda Digital 140a Com Maleta - Bambozzi,"737,81",Maquinas de Solda,5.0,3.0,5.0,Luitex Ferramentas
Mini esmerilhadeira angular Bosch Professional GWS 850 azul 850 W 127 V + acessório,"390,71",Esmerilhadeira e Retificadeira,4.7,273.0,5.0,Luitex Ferramentas
Esmerilhadeira angular Makita 9557HNG azul-turquesa 840 W 127 V + acessório,"391,51",Esmerilhadeira e Retificadeira,4.8,663.0,5.0,MÁQUINAS TREVISANI
Máquina de solda inverter USK MINI MMA-225 220V,"340,87",Maquinas de Solda,4.6,241.0,5.0,MAGAZINE MELINDABRASIL
Máquina de solda inverter Balmer JOY 133 DV verde e preta 50Hz/60Hz 127V/220V,"585,62",Maquinas de Solda,4.6,25.0,5.0,DdMaquinas
"Furadeira martelete  elétrica de 10mm Black+Decker TM500 500W + acessório 220V 60Hz
","159,31",De Mão,4.5,2033.0,5.0,MAGAZINE ALPHA
Máquina de solda Boxer Migflex 160 BV con máscara azul e preta 127V/220V,2.199,Maquinas de Solda,4.9,46.0,5.0,Tork Tools
Máquina de solda inverter Super Tork Touch 300 VRD cinza 60Hz 220V,"2.224,11",Maquinas de Solda,4.1,8.0,5.0,MR SOLDA
Esmerilhadeira angular DWT EAD-650 de 50 Hz/60 Hz verde 650 W 220 V + acessório,"239,41",Esmerilhadeira e Retificadeira,4.7,60.0,5.0,BWINX
Máquina de solda inverter Boxer Flama 201 BV azul e preta 110V/220V,1.229,Maquinas de Solda,4.8,211.0,5.0,Dutra Maquinas
Esmerilhadeira angular Bosch Professional GWS 28-230 azul 2800 W 220 V + acessório,"914,03",Esmerilhadeira e Retificadeira,4.9,11.0,5.0,CASA_E_FERRAMENTAS
Esmerilhadeira angular Bosch Professional GWS 28-230 azul 2800 W 220 V + acessório,"914,03",Esmerilhadeira e Retificadeira,4.9,11.0,5.0,CASA_E_FERRAMENTAS
Serra circular elétrica Makita SP6000 165mm 1300W azul-turquesa 220V-240V,"1.948,45",Circulares,4.4,20.0,5.0,DIFEMAQ
Máquina de solda Lynus LIM-140 60Hz 127V/220V,"1.059,01",Maquinas de Solda,4.4,45.0,5.0,EMAFERRAMENTAS
Máquina de solda inverter Azen AW-140 azul 60Hz 220V,"350,66",Maquinas de Solda,4.6,17.0,5.0,LEVEMÁQUINAS
Esmerilhadeira Angular 5'' 125mm 960w Eea960 Wap Voltagem 110v,"196,82",Esmerilhadeira e Retificadeira,4.2,158.0,5.0,Dutra Maquinas
Parafusadeira Furadeira Sem Fio C/maleta Bivolt Até 10mm 18v,"290,41",De Mão,5.0,5.0,5.0,PRO-EURO
"Furadeira martelete  elétrica de 10mm Black+Decker TM500 500W + acessório 120V 60Hz
","169,01",De Mão,4.5,2033.0,5.0,LOJA HIPERTUDO
Inversora De Solda Mma Pistola 120amp Lisp-120 Lynus 220v,"468,05",Maquinas de Solda,4.5,11.0,5.0,JCFERRAGENSBRASILIA
"Furadeira martelete parafusadeira elétrica de 13mm Vonder FIV 709 710W + accesorios com maleta de transporte 127V 50Hz/60Hz
","332,86",De Mão,4.7,229.0,5.0,BWINX
Maquina Solda Inversora 220v 105a 60hz Mma Tig Vulcan,"332,10",Maquinas de Solda,5.0,3.0,5.0,RRCMAQUINASLTDA
Serra Rápida Bosch Portátil 14 2.200 Watts Gco 220 ,"1.156,11",Circulares,5.0,1.0,5.0,Luitex Ferramentas
"Furadeira martelete parafusadeira elétrica de 1.2"" Makita HP1640 680W + accesorios 220V
","390,71",De Mão,4.8,315.0,5.0,DIFEMAQ
Esmerilhadeira angular DeWalt DWE4118 de 50 Hz/60 Hz amarela 950 W 220 V,"525,08",Esmerilhadeira e Retificadeira,4.4,65.0,5.0,LOJAODASFERRAMENTASBSB
Inversora De Solda Multiprocesso Hardyarc Mig 160i 220v Esab,"2.521,92",Maquinas de Solda,5.0,2.0,5.0,BESA SOLDAS
Inversora De Solda Multiprocesso Hardyarc Mig 160i 220v Esab,"2.521,92",Maquinas de Solda,5.0,2.0,5.0,BESA SOLDAS
Esmerilhadeira angular Bosch Professional GWS 2200-230 azul 2200 W 220 V + acessório,"826,76",Esmerilhadeira e Retificadeira,4.9,36.0,5.0,CICAMPO-MAQUINAS-FERRAMENTAS
Kits Parafusadeira Furadeira 2 Bat. Bivolt 12v Lct204 Makita Voltagem 110v/220v,1.051,De Mão,4.8,25.0,5.0,Ismafer Ferramentas
Máquina de solda inverter Super Tork KAB 180 MIG-S BV amarela e preta 60Hz 127V/220V,"2.312,22",Maquinas de Solda,4.8,53.0,5.0,Super Tork
Smartphone Samsung Galaxy A54 5g 128gb Memória Ram De 8gb 5g Branco,1.859,Celulares e Smartphones,4.8,12.0,5.0,Mercado Livre
Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,609,Celulares e Smartphones,4.6,7358.0,5.0,Mercado Livre
Samsung Galaxy S20 FE 5G 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.499,Celulares e Smartphones,4.8,2282.0,5.0,Mercado Livre
Apple iPhone 14 (512 GB) - (PRODUCT)RED,8.779,Celulares e Smartphones,4.8,55.0,5.0,LOJA IPLACE
"Notebook Asus X515JA cinza 15.6"", Intel Core i3 1005G1  4GB de RAM 128GB SSD, Intel UHD Graphics G1 (Ice Lake 32 EU) 1366x768px Windows 11 Home",1.979,Notebooks,4.7,379.0,5.0,Asus
Notebook Acer A514-54-385S I3 4gb 256gb Ssd 14'' W11,2.469,Notebooks,4.8,4.0,5.0,2Eletro
Notebook Compaq Intel I3 6157u 4gb Ssd 120gb ,2.199,Notebooks,4.9,9.0,5.0,2Eletro
Fone de ouvido in-ear sem fio Samsung Galaxy Buds2 SM-R177 x 1 unidades graphite,399,Fones de Ouvido,4.8,874.0,5.0,Mercado Livre
Fone de ouvido over-ear Microsoft LifeChat LX-3000 JUG-00013 preto,"184,65",Fones,4.8,175.0,5.0,NEGOCIUN-SP
Fone de ouvido in-ear sem fio QCY T1C preto,"105,30",Fones e Kits Viva Voz,4.6,13521.0,5.0,QCY
Fone de ouvido over-ear gamer Trust Radius GXT 310 black e red,"49,90",Fones,4.6,48.0,5.0,123 Comprou
Fone de ouvido over-ear Superlux HD668B preto,"327,75",Fones de Ouvido,4.3,3.0,5.0,PAKRYAUDIO
Fone de ouvido in-ear JBL C50HI preto,"66,02",Fones de Ouvido,4.5,773.0,5.0,Sou Mais Preço
"Smart TV Samsung BET-B LH32BETBLGGXZD LED HD 32""",1.149,Televisores,4.7,1592.0,5.0,Mobcom
"Smart TV Philco PTV39G71AG11CH LED Android TV HD 39"" 110V/220V",1.399,Televisores,4.9,49.0,5.0,Mobcom
Smart Tv Aoc Led 43 Full Hd Wi-fi Usb Hdmi Roku 43s5135/78g,1.699,Televisores,5.0,5.0,5.0,Mercado Livre
"TV Philco PTV39N87D LED HD 39"" 110V/220V",1.179,Televisores,4.6,171.0,5.0,Mercado Livre
"Smart TV LG AI ThinQ 55QNED80SQA webOS 22 4K 55"" 100V/240V",3.799,Televisores,5.0,6.0,5.0,MERCADOLIVRE ELETRONICOS
"Smart TV LG 55NANO80SQA LED webOS 22 4K 55"" 100V/240V",3.099,Televisores,4.8,24.0,5.0,INPOWER
"Smart TV Philips 6900 Series 32PHG6917/78 LED Android 10 HD 32"" 110V/240V",1.367,Televisores,4.7,22.0,5.0,Engage Eletro
"Smart TV Samsung Crystal UHD UN75BU8000GXZD LED Tizen 4K 75"" 100V/240V",5.699,Televisores,4.6,13.0,5.0,Mercado Livre
"Smart TV Philco PTV50G70R2CSGBL LED Roku OS 4K 50"" 110V/220V",2.599,Televisores,4.8,100.0,5.0,MERCADOLIVRE ELETRONICOS
Tv Portátil Digital 14 Polegadas Led Hd Usb Hdmi Sd Monitor,"555,75",Televisores,4.3,79.0,5.0,TECHSTORE MERCADO
"Smart TV Multilaser TL040 DLED Linux HD 24"" 100V/220V","1.614,90",Televisores,4.5,255.0,5.0,BAYBAYSHOP
Smart Tv Tcl Led 32 Polegadas Hd Wi-fi Roku Hdmi Usb 32rs530,"1.099,45",Televisores,5.0,1.0,5.0,ELETRO2U
"Smart TV Samsung UN65AU7700GXZD LED Tizen 4K 65"" 100V/240V",3.809,Televisores,4.8,113.0,5.0,Girafa
Esmerilhadeira angular Mondial FES-02 vermelha 700 W 127 V + acessórios,"144,18",Esmerilhadeira e Retificadeira,4.3,726.0,5.0,DdMaquinas
Máquina de solda Pró Euro Multiprocesso MIG 228A Flex laranja e preta 220V,"1.437,35",Maquinas de Solda,3.9,21.0,5.0,CENTRAL_DA_SOLDA
Furadeira Martelete Sem Fio De 10mm Schulz Fpb 12v + Acessórios Com Maleta De Transporte 110v/220v,"215,92",De Mão,4.3,33.0,5.0,DESTAK FERRAMENTAS
"Furadeira parafusadeira sem fio de 10mm Schulz FPB 16V 16V + accesorios com maleta de transporte 110V/220V
","223,39",De Mão,4.1,121.0,5.0,MBC FERRAMENTAS
Serra circular elétrica Bosch Professional GKS 150 184mm 1500W azul 220V,"764,51",Circulares,4.9,844.0,5.0,Luitex Ferramentas
Furadeira Martelete Sem Fio Multilaser Multilaser-ho099 12v,"205,59",De Mão,4.6,81.0,5.0,Ismafer Ferramentas
Máquina de solda inverter Super Tork Profissional KAB 180 Micro BV amarela e preta 50Hz/60Hz 127V/220V,858,Maquinas de Solda,4.7,134.0,5.0,Super Tork
"Furadeira martelete  elétrica de 10mm Hammer FI-2000 570W 127V
","137,90",De Mão,4.4,242.0,5.0,Ismafer Ferramentas
Esmerilhadeira angular Gamma G1913 de 60 Hz azul-celeste 2000 W 127 V + acessório,"355,11",Esmerilhadeira e Retificadeira,4.4,35.0,5.0,MBC FERRAMENTAS
Serra circular elétrica Skil 5402 184mm 1400W petra e vermelha 50Hz/60Hz 110V,"631,01",Circulares,4.8,244.0,5.0,Luitex Ferramentas
"Samsung Galaxy Watch4 (Bluetooth) 1.2"" caixa 40mm de  alumínio  black, pulseira  black SM-R860",899,Smartwatches,4.7,653.0,5.0,Mercado Livre
Galaxy Watch 5 Lte 40mm Cinza Escuro Samsung,1.329,Smartwatches,4.5,28.0,5.0,Mercado Livre
"Apple Watch SE (GPS, 40mm) - Caixa de alumínio cinza-espacial - Pulseira esportiva Preto","1.799,08",Smartwatches,4.8,406.0,5.0,RSHOPDIGITAL
"Smartwatch Amazfit GTS 4 1.75"" caixa  black, pulseira  misty white","1.021,25",Smartwatches,4.8,86.0,5.0,DRCX ELETRONICOS
"Smartwatch Haylou RS4 Plus 1.78"" caixa de  metal  preta, pulseira  preta e o arco  preto","355,41",Smartwatches,4.6,103.0,5.0,ESPAÇOTECH
"Relogio Xiaomi Mi Smart Band 7 1.62"" caixa preta, pulseira preta","297,36",Smartwatches,4.7,352.0,5.0,SALESSUCCESS.COM
"Smartwatch Lacrado W68 Ultra Series 8 Nfc Tela 2,0 ","218,89",Smartwatches,3.8,57.0,5.0,AIOBH PHONES
Relógio Smartwatch Bluetooth Hw12 Feminino Rosa,"145,99",Smartwatches,4.6,14.0,5.0,LILILARKSTORE
"Samsung Galaxy Watch4 Classic (Bluetooth) 1.4"" caixa 46mm de  aço inoxidável  black, pulseira  black e o arco  black de  aço inox SM-R890",1.359,Smartwatches,4.9,238.0,5.0,Mercado Livre
"Samsung Galaxy Watch4 Classic (Bluetooth) 1.4"" caixa 46mm de  aço inoxidável  silver, pulseira  silver e o arco  black de  aço inox SM-R890","1.439,10",Smartwatches,4.9,238.0,5.0,NEXTSMARTPHONES
Apple Watch Series 8 GPS - Caixa meia-noite de alumínio 45 mm - Pulseira esportiva meia-noite - Padrão,2.949,Smartwatches,4.9,335.0,4.0,MAGAZINE SHOPPER
Apple Watch Series 8 GPS - Caixa meia-noite de alumínio 41 mm - Pulseira esportiva meia-noite - Padrão,"3.008,38",Smartwatches,5.0,313.0,5.0,RSHOPDIGITAL
"Apple Watch SE (GPS, 44mm) - Caixa de alumínio cinza-espacial - Pulseira esportiva Preto","2.184,03",Smartwatches,4.9,319.0,5.0,RSHOPDIGITAL
Smartwatch Technos Connect Max ,"861,30",Smartwatches,4.6,12.0,5.0,GISELEDASILVAAGUIARGISELE
Relógio Mormaii Smartband Unisex Fitsport Preto Moid151aa/8p,"212,41",Smartwatches,3.9,9.0,5.0,RELOI VENDAS
Relógio Inteligente Smartwatch Blulory Glifo Ios E Android,189,Smartwatches,5.0,1.0,5.0,EOLIVEIRAJR
Smartwatch Mormaii Life,533,Smartwatches,4.6,11.0,5.0,RELOI VENDAS
Smartband Amazfit Band 7 Versão Global 2022,"313,40",Smartwatches,4.8,162.0,5.0,CONFISHOP_STORE
"Smartwatch Relogio Haylou Rs3 Ls04 Bike, Corrida,pedal, Gps","292,60",Smartwatches,4.5,8.0,5.0,OGAITCENTER
"Smartwatch Honor Band 6 1.47"" caixa  black, pulseira  meteorite black ARG-B39","224,10",Smartwatches,4.7,118.0,5.0,BRS_DIGITAL
Relógio Inteligente Smartwatch D13 Bluetooth Android / Ios,60,Smartwatches,3.8,8.0,5.0,SHOP ARAÚJO
Relógio Smartwatch Android Ios Inteligente D20 Bluetooth,"39,90",Smartwatches,3.8,125.0,5.0,QQUANTO
"Smartwatch Smart Bracelet D20 1 1.3"" com rede móvel caixa de  plástico  rosa, pulseira  rosa","39,89",Smartwatches,3.7,1594.0,5.0,LILILARKSTORE
Alto-falante Mondial CM-400 portátil com bluetooth preto e vermelho 110V/220V ,489,Caixas Bluetooth,4.6,2850.0,5.0,Mercado Livre
Alto-falante JBL Go Essential portátil com bluetooth waterproof preto ,"280,12",Caixas Bluetooth,4.9,46.0,5.0,RAS-SHOP_RELOGIOS
Alto-falante JBL Partybox Encore Essential portátil com bluetooth waterproof preto 100V/240V ,1.899,Caixas Bluetooth,4.8,223.0,5.0,Mercado Livre
Caixa se som Alto-falante JBL Boombox 3 portátil com bluetooth waterproof black 100V/240V,2.999,Caixas Bluetooth,4.8,615.0,5.0,2Eletro
Caixa De Som Jbl Partybox Encore C/ 2 Microfone,2.699,Caixas Bluetooth,4.8,256.0,5.0,2Eletro
Alto-falante Briwax FBX-103 portátil com bluetooth preto ,"289,90",Caixas Bluetooth,4.6,698.0,5.0,123 Comprou
Alto-falante Amvox Aca 188 Gigante portátil com bluetooth preto 110V/220V ,299,Caixas Bluetooth,4.0,824.0,5.0,Auto Equip
Caixa De Som Bluetooth Potente Led C/ Suporte - Kts1236,"89,55",Caixas Bluetooth,4.4,38.0,3.0,RUFINOWILSON20220506183116
Caixa De Som Amplificada Violão Guitar Mic Bluet - 30w Rms,"379,52",Caixas de Som,4.0,4.0,5.0,JF SOUNDCONQUEST
Alto-falante JBL PartyBox 110 com bluetooth black 100V/240V ,"2.443,50",Caixas Bluetooth,4.8,273.0,5.0,VENDEDOR2005100
Alto-falante JBL Boombox 3 portátil com bluetooth waterproof squad 100V/240V ,"3.128,34",Caixas Bluetooth,4.8,615.0,5.0,Mercado Livre
Alto-falante JBL Boombox 3 portátil com bluetooth waterproof squad 100V/240V ,"3.128,34",Caixas Bluetooth,4.8,615.0,5.0,Mercado Livre
Alto-falante Amvox Aca 1100 Dezoitão com bluetooth preto 127V/220V ,1.649,Caixas Bluetooth,4.7,54.0,5.0,123 Comprou
Caixinha De Som Para Pc Com Entrada P2 Usb,"20,99",Caixas de Som e Subwoofer,4.1,15.0,5.0,FERNANDO ELETRO10
Caixinha De Som Bluetooth 5w Portátil Bass Resistente A Água,"47,40",Caixas Bluetooth,4.4,11.0,5.0,LOJA CAPINHA
Alto-falante JBL PartyBox 710 com bluetooth waterproof preto 100V/240V ,4.385,Caixas Bluetooth,4.8,40.0,5.0,Fast Shop
Alto-falante JBL CI6SA white ,"269,99",Caixas Acústicas ,4.9,43.0,5.0,JADESHOP LTDA
Monitor de palco JBL EON615 com bluetooth preto 100V-120V ,4.389,Caixas de Som,4.8,57.0,5.0,Musitech
Alto-falante JBL Xtreme 3 portátil com bluetooth waterproof blue ,"1.593,90",Caixas Bluetooth,4.8,317.0,5.0,NEXTSMARTPHONES
Alto-falante JBL Xtreme 3 portátil com bluetooth waterproof blue ,"1.593,90",Caixas Bluetooth,4.8,317.0,5.0,NEXTSMARTPHONES
Alto-falante Sumay Thunder X SM-CAP18T com bluetooth preto 110V/240V ,"1.394,37",Caixas Bluetooth,4.6,23.0,4.0,KMOURA.COM
Caixa De Som Sumay Powerbox 400w Rms Tws Bluetooth Cap-31,"737,10",Caixas Bluetooth,5.0,3.0,5.0,K ELETRÔNICOS
Alto-falante BSA Audio All Weather AW-4 preto ,"539,91",Caixas Acústicas ,4.8,5.0,5.0,STARMAX ELETRONICOS
Monitor de palco JBL Eon One Compact portátil com bluetooth preto ,"4.735,80",Caixas de Som,4.8,24.0,5.0,PONTOMUSICALCF
Caixa De Som Amplificada Bluet/mic/guitarra/violão 6''/40w,"504,51",Caixas de Som,5.0,2.0,5.0,JF SOUNDCONQUEST
Alto-falante Staner SR-615A 115V/230V ,3.288,Caixas Acústicas ,5.0,1.0,5.0,Musical Store 
Alto-falante JBL MAX 15 com bluetooth preto 110V-127V ,"3.014,10",Caixas Acústicas ,4.8,51.0,5.0,E-AUTOMOTIVO
Alto-falante Harman Kardon Aura Studio 3 portátil com bluetooth preto 100V/240V ,"2.092,72",Caixas Bluetooth,4.9,27.0,5.0,Shop Prático
Caixa Amplificada Monitor De Retorno Ativo Opmv-1812d-pt,"1.882,71",Caixas Acústicas ,5.0,2.0,5.0,Bueno Shop
Alto-falante JBL Selenium Ambientare C621 preto ,"1.003,50",Caixas de Som,4.7,69.0,5.0,Mercadão da Música
Alto-falante Kimiso KMS-1182 com bluetooth preto ,35,Caixas Bluetooth,4.6,145.0,4.0,TOPECOMMMERCE
Alto-falante JBL Pulse 4 portátil com bluetooth waterproof preto ,"1.717,87",Caixas Bluetooth,4.8,34.0,5.0,UAI COMÉRCIO
Alto-falante JBL Selenium Ambientare 6CO2R branco ,"404,10",Caixas Acústicas ,4.9,54.0,5.0,DIGISOM DISTRIBUIDORA
Alto-falante JBL Selenium Ambientare C521 white ,"680,06",Caixas Acústicas ,4.8,77.0,5.0,BIGBEAVER
Alto-falante Grasep D-G125 com bluetooth e wifi azul ,"125,99",Caixas Bluetooth,4.3,44.0,5.0,GGEELETRONICOS
Alto-falante Knup KP-6041 portátil preto ,"83,32",Caixas de Som e Subwoofer,4.4,109.0,5.0,SHOP4IMPORTS
Alto-falante JBL Go 3 portátil com bluetooth waterproof red ,259,Caixas Bluetooth,4.7,3745.0,5.0,DIRETODAPAGE
Caixa De Som Bluetooth 5.0 Led 15w Ipx6 Fm Sd Kimaster K460,"214,20",Caixas Bluetooth,5.0,7.0,5.0,BTQ DIGITAL
Alto-falante Multilaser SP091 black piano 110V/220V ,"79,90",Caixas de Som e Subwoofer,4.4,318.0,5.0,MAISEM_CONTA
Caixa De Som Portátil Bluetooth Tronsmart T7 Mini 15w Ipx7 ,"182,25",Caixas Bluetooth,4.9,13.0,5.0,LOG_IMPORTS
Caixa De Som Carrinho Suv Bluetooth Rádio Usb Recarregável ,"161,49",Caixas Bluetooth,5.0,2.0,5.0,LEMESUTILIDADESTECH
"Smart TV Samsung Series 5 UN43T5300AGXZD LED Tizen Full HD 43"" 100V/240V",1.879,Televisores,4.8,686.0,5.0,2Eletro
"Smart TV LG 55UQ801C0SB LCD 4K 55"" 100V/240V",2.529,Televisores,4.8,203.0,5.0,2Eletro
"Smart TV Samsung Neo QLED 4K QN50QN90BAGXZD QLED Tizen 4K 50"" 100V/240V",4.399,Televisores,4.8,49.0,5.0,Mercado Livre
"Smart TV Samsung Series Business LH55BETHVGGXZD LED 4K 55"" 100V/240V",2.699,Televisores,4.6,155.0,5.0,MEGAMAMUTE OFICIALES
"Smart TV LG AI ThinQ 50NANO75SQA LCD webOS 22 4K 50"" 100V/240V",2.699,Televisores,4.8,128.0,5.0,Mercado Livre
"Smart TV Semp 43R6500 LED Roku TV Full HD 43"" 100V/240V",1.799,Televisores,4.8,36.0,5.0,Mercado Livre
"Furadeira parafusadeira sem fio de 10mm Mondial FPF-06M 12V + accesorios com maleta de transporte 100V/240V 50Hz/60Hz
","174,58",De Mão,4.6,4434.0,5.0,Ismafer Ferramentas
Esmerilhadeira angular Bosch Professional GWS 850 + 3 discos azul 850 W 220 V 3 discos,"390,71",Esmerilhadeira e Retificadeira,4.8,337.0,5.0,Luitex Ferramentas
"Esmerilhadeira angular Tssaper Tsea de 60 Hz azul-turquesa 820 W 110 V 1 manual, 2 discos, + acessório","168,21",Esmerilhadeira e Retificadeira,4.2,399.0,5.0,TSSAPER
Serra Circular De Mesa Gts 254 Bosch,"1.704,94",Circulares,4.5,4.0,5.0,Gmad
"Esmerilhadeira angular Black+Decker G720 de 50 Hz/60 Hz laranja 820 W 220 V 1 disco de desbaste, Manual","230,51",Esmerilhadeira e Retificadeira,4.7,3852.0,5.0,DdMaquinas
"Smartwatch IWO W26+ Plus 1.75"" caixa 44mm de  liga de zinco  prata, pulseira  branca","116,99",Smartwatches,3.7,127.0,5.0,AIOBH PHONES
"Smartwatch Amazfit Fashion GTR 2 Sport Edition 1.39"" caixa 46.4mm de  liga de alumínio  black, pulseira  obsidian black A1952","654,55",Smartwatches,4.7,320.0,5.0,MSIMPORTSS
"Huawei Band 7 1.47"" caixa de  polímero  dark gray, pulseira  graphite black","337,36",Smartwatches,4.8,115.0,5.0,RYTOPBRASILLTDA
Relógio Smartwatch Amazfit Bip 3 Spo2 Monitor Saúde Esportes,"303,99",Smartwatches,5.0,5.0,5.0,CAMARGOPAULA20220711202323
Smartwatch HW8 Ultra Serie 8 Ultra 45mm,"223,92",Smartwatches,3.3,132.0,5.0,ECOMMERCE OUTLET
"Smartwatch Colmi P45 1.81"" caixa de  liga de zinco  prata, pulseira  cinza",209,Smartwatches,4.3,23.0,5.0,GEEK_RJ
"Smartwatch Smart Bracelet D20 1 1.3"" com rede móvel caixa de  plástico  preta, pulseira  preta e o arco de  acrílico e plástico","27,45",Smartwatches,3.7,1594.0,5.0,JEFF PASCULLI
Alto-falante JBL Go Essential portátil com bluetooth waterproof vermelho ,"280,12",Caixas Bluetooth,4.9,46.0,5.0,RAS-SHOP_RELOGIOS
Alto-falante Mondial Connect Power Plus CM-550 com bluetooth 127V/220V ,"590,45",Caixas Acústicas ,4.7,1187.0,5.0,Mercado Livre
Alto-falante Amvox Aca 1005 Titan com bluetooth preto 110V/220V ,"1.249,90",Caixas Bluetooth,4.5,173.0,5.0,Auto Equip
Alto-falante JBL PartyBox 310 com bluetooth waterproof black 100V/240V ,3.099,Caixas Bluetooth,4.9,259.0,5.0,2Eletro
Alto-falante Amvox Aca 221 portátil com bluetooth preto 110V/220V ,"315,09",Caixas Bluetooth,4.2,375.0,3.0,DEBRES CIA
Alto-falante JBL Go 3 portátil com bluetooth waterproof blue ,"239,20",Caixas Bluetooth,4.7,3745.0,5.0,DRCX ELETRONICOS
Alto-falante JBL Boombox 2 portátil com bluetooth waterproof black 100V/240V ,2.099,Caixas Bluetooth,4.8,1021.0,5.0,2Eletro
Caixa De Som Bluetooth Recarregável Com Usb E Fm,"102,60",Caixas Bluetooth,4.7,9.0,5.0,ELETROMASACOMPONENTESEACESO
Alto-falante Grasep D-S14 com bluetooth preto ,"184,50",Caixas Bluetooth,4.4,896.0,5.0,ELETROMASACOMPONENTESEACESO
Alto-falante Polyvox Bazuka XB-650 portátil com bluetooth preto 100V/240V ,"387,52",Caixas Bluetooth,4.2,18.0,5.0,Toca dos Peixes
Alto-falante JBL MAX 10 portátil com bluetooth preto 110V-127V ,"2.186,10",Caixas Acústicas ,5.0,9.0,5.0,E-AUTOMOTIVO
"Caixa De Som Portátil Com Bluetooth, Usb E Rádio Fm","102,60",Caixas Bluetooth,4.7,9.0,5.0,ELETROMASACOMPONENTESEACESO
Kit Caixa Som Ambiente 140w Parede Teto Escritório Sala Bar,"116,99",Caixas Acústicas ,5.0,1.0,5.0,EVOX ELETRONICOS
Alto-falante JBL 6CO1Q branco ,"233,91",Caixas Acústicas ,4.8,26.0,5.0,ON.UP SOUND
